latitude,longitude,nkill,city,attacktype1_txt
30.954424,74.612085,4,Firozpur district,Assassination
30.306944,74.336111,5,Sarowala,Armed Assault
26.894995,88.18261,3,Mirik,Armed Assault
30.34,76.38,2,Patiala,Assassination
30.11256,79.940081,1,Khati,Assassination
22.436707,71.921609,5,Vanala,Assassination
,,6,Tvi Chakmabari,Armed Assault
20.193413,86.211833,1,Raibari,Armed Assault
29.749086,79.912974,0,Daren,Hostage Taking (Kidnapping)
22.580323,78.54053,3,Panjora,Assassination
24.898333,79.251389,4,Deri,Armed Assault
31.147131,75.341218,9,Unknown,Assassination
27.046316,88.271156,0,Darjeeling,Bombing/Explosion
27.046316,88.271156,0,Darjeeling,Bombing/Explosion
27.067992,88.47127,0,Kalimpong,Armed Assault
,,3,Baisi Munipara,Unknown
,,9,Cheemapat,Assassination
30.378179,76.776697,1,Ambala,Assassination
,,10,Chalita Bankur,Armed Assault
30.021223,75.779299,1,Mojowal,Unknown
26.882837,88.279816,0,Kurseong,Bombing/Explosion
30.898024,75.860077,1,Ludhiana,Assassination
30.898024,75.860077,2,Ludhiana,Assassination
30.898024,75.860077,2,Ludhiana,Assassination
32.040763,75.401886,2,Gurdaspur District,Assassination
31.633979,74.872264,1,Amritsar District,Assassination
30.672393,74.755048,1,Faridkot District,Assassination
27.088333,81.2025,1,Tikapur,Assassination
12.855878,74.888724,8,Bajala,Assassination
26.882837,88.279816,1,Kurseong,Armed Assault
31.633078,74.878288,2,Amritsar,Assassination
,,2,Satrah Kalan,Armed Assault
31.534899,75.910571,1,Hoshiapur district,Armed Assault
32.888165,74.985168,2,Mand,Armed Assault
30.858333,77.154444,0,Phagari,Facility/Infrastructure Attack
,,0,Singbuli,Facility/Infrastructure Attack
26.972925,88.370066,0,Mangpu,Armed Assault
,,7,Deepsinghwalla,Assassination
30.733315,76.779418,12,Chandigarh,Unknown
30.898024,75.860077,1,Ludhiana,Assassination
19.934526,86.19933,2,Bania,Assassination
31.392022,74.846327,1,Manochahal Kalan,Assassination
,,2,Dubricheda,Armed Assault
26.742778,82.525556,0,Penda,Assassination
,,3,Belh Majra,Assassination
22.698918,88.249476,5,Kalachara,Assassination
,,1,Udhakay,Assassination
30.815543,74.541934,1,Mehma,Assassination
31.477222,75.077541,1,Kuriwala,Assassination
30.268885,75.237057,1,Rampura Phul,Assassination
29.88802,76.930056,6,Machuri,Armed Assault
31.362274,75.441028,4,Wadala Kalan,Armed Assault
31.8186,75.2028,2,Batala,Armed Assault
,,7,Chogbasta,Armed Assault
22.773645,88.847903,11,Gokulpar,Armed Assault
,,11,Thepaichurara,Armed Assault
31.633979,74.872264,1,Amritsar District,Assassination
31.633979,74.872264,1,Amritsar District,Assassination
22.221928,88.039665,1,Ghadiara,Assassination
17.988512,76.326099,0,Lohara,Armed Assault
28.095366,74.984953,2,Rasulpur,Assassination
31.533333,74.983333,1,Bandala,Assassination
26.651411,82.819112,2,Bakhtapur,Assassination
22.963326,83.424331,10,Shantipara,Armed Assault
22.816345,88.2236,2,Singur,Armed Assault
22.75071,86.744152,0,Satnala,Facility/Infrastructure Attack
22.75071,86.744152,0,Satnala,Facility/Infrastructure Attack
22.75071,86.744152,5,Satnala,Armed Assault
29.420166,77.784542,0,Bhikki,Armed Assault
32.523889,74.974444,4,Kherawali,Armed Assault
30.817917,74.475276,1,Toor,Assassination
24.8525,78.273333,4,Nauhar Kalan,Assassination
31.207448,74.641296,1,Valtoha,Assassination
,,1,Sangrala,Assassination
,,1,Bruj Kharon,Assassination
31.56988,75.144323,2,Muchhal,Assassination
27.067992,88.47127,0,Kalimpong,Bombing/Explosion
27.067992,88.47127,0,Kalimpong,Bombing/Explosion
27.046316,88.271156,0,Darjeeling,Armed Assault
27.046316,88.271156,1,Darjeeling,Assassination
26.882837,88.279816,2,Kurseong,Armed Assault
31.633078,74.878288,1,Amritsar,Bombing/Explosion
32.040763,75.401886,2,Gurdaspur,Bombing/Explosion
30.34,76.38,3,Patiala,Bombing/Explosion
31.534899,75.910571,1,Hoshiapur,Bombing/Explosion
31.326015,75.576183,0,Jalandhar,Bombing/Explosion
31.633078,74.878288,7,Amritsar,Armed Assault
26.621321,81.392178,10,Sansara,Assassination
31.702919,74.901294,2,Bhaini Gillan,Assassination
32.040763,75.401886,1,Gurdaspur,Assassination
31.560363,75.028988,2,Jandiala,Armed Assault
,,4,Rohini,Armed Assault
31.8186,75.2028,4,Batala,Armed Assault
31.057879,76.300042,1,Balachaur,Assassination
31.633078,74.878288,1,Amritsar,Assassination
32.040763,75.401886,1,Gurdaspur District,Assassination
32.040763,75.401886,1,Gurdaspur District,Assassination
27.7275,79.13,32,Karsari,Armed Assault
15.035369,77.28146,1,Chabala,Armed Assault
,,8,Buhuyan,Assassination
32.888165,74.985168,3,Mand,Assassination
31.242247,75.018764,1,Ratoke,Assassination
,,1,Mirich Gogra Mahal,Assassination
30.245796,75.842072,1,Sangrur District,Assassination
30.37,75.87,0,Dhuri,Assassination
29.77874,79.764216,3,Sakira,Assassination
31.147131,75.341218,4,Unknown,Assassination
31.633078,74.878288,5,Amritsar,Armed Assault
31.37148,75.393681,3,Kapurthala District,Assassination
31.633078,74.878288,6,Amritsar,Assassination
27.046316,88.271156,0,Darjeeling,Bombing/Explosion
27.046316,88.271156,0,Darjeeling,Bombing/Explosion
31.958504,75.323245,3,Dhariwal,Armed Assault
31.050714,74.820007,1,Malan Wala,Armed Assault
25.825278,83.271111,1,Khajura,Assassination
30.672393,74.755048,1,Faridkot District,Assassination
26.882837,88.279816,1,Kurseong,Armed Assault
19.524167,83.808611,0,Singamundi,Facility/Infrastructure Attack
31.140927,76.314519,4,Jhangerian,Assassination
30.900965,75.857276,1,Ludhiana District,Assassination
30.541348,77.912461,4,Dhalin,Assassination
31.22402,75.770801,0,Phagwara,Bombing/Explosion
26.430278,82.536667,2,Akbarpura,Armed Assault
31.534899,75.910571,2,Hoshiapur district,Armed Assault
28.585836,77.153336,2,Todapur,Unknown
26.430278,82.536667,1,Akbarpura,Assassination
23.166667,79.933333,0,Jabalpur,Bombing/Explosion
30.464581,77.640726,4,Amarkot,Armed Assault
28.690073,77.213982,0,Delhi,Assassination
32.76978,75.130822,4,Manwal,Assassination
22.726212,75.862688,2,Indore,Assassination
,,2,Tanjeli,Armed Assault
,,10,Kada Viohan,Assassination
25.173889,77.688333,1,Gilhari,Assassination
30.898024,75.860077,0,Ludhiana,Bombing/Explosion
31.633078,74.878288,0,Amritsar,Assassination
31.37148,75.393681,0,Kapurthala District,Bombing/Explosion
29.069596,75.851943,2,Bhagana,Armed Assault
29.42301,79.427488,18,Pangot,Armed Assault
31.606478,75.147241,4,Jodhan Nagri,Assassination
,,2,Ghagharvana,Assassination
28.690073,77.213982,0,Delhi,Facility/Infrastructure Attack
21.26707,78.809239,1,Kohali,Armed Assault
26.449923,80.331874,3,Kanpur,Assassination
31.671944,75.233056,1,Udhonaugal,Assassination
28.095366,74.984953,1,Rasulpur,Assassination
30.954424,74.612085,1,Firozpur district,Assassination
31.633078,74.878288,1,Amritsar,Assassination
27.046316,88.271156,0,Darjeeling,Bombing/Explosion
27.046316,88.271156,0,Darjeeling,Bombing/Explosion
31.633979,74.872264,10,Amritsar District,Armed Assault
25.2825,74.680556,1,Bholi,Assassination
24.101944,76.391389,1,Chakanda,Assassination
26.407293,80.077825,2,Rania,Assassination
24.984523,93.503509,10,Tamenglong,Armed Assault
14.727238,74.80063,2,Sonda,Hostage Taking (Kidnapping)
31.326015,75.576183,7,Jalandhar,Assassination
31.84,74.76,8,Ajnala,Armed Assault
27.046316,88.271156,1,Darjeeling,Assassination
27.046316,88.271156,0,Darjeeling,Assassination
30.34,76.38,4,Patiala,Armed Assault
20.404939,85.834546,1,Dadha,Armed Assault
30.733315,76.779418,0,Chandigarh,Assassination
30.486667,76.800556,0,Lalru,Armed Assault
29.920753,74.207661,5,Kararwala,Assassination
30.966064,76.523162,1,Rupnagar district,Assassination
,,7,Sidhuwadona,Armed Assault
27.067992,88.47127,0,Kalimpong,Bombing/Explosion
29.390946,76.963502,13,Panipat,Armed Assault
28.585836,77.153336,1,New Delhi,Bombing/Explosion
29.390946,76.963502,13,Panipat,Armed Assault
27.067992,88.47127,1,Kalimpong,Hostage Taking (Kidnapping)
27.046316,88.271156,3,Darjeeling,Armed Assault
30.464581,77.640726,0,Amarkot,Armed Assault
27.046316,88.271156,4,Darjeeling,Armed Assault
30.898024,75.860077,2,Ludhiana,Assassination
27.046316,88.271156,0,Darjeeling,Bombing/Explosion
27.046316,88.271156,0,Darjeeling,Bombing/Explosion
27.046316,88.271156,0,Darjeeling,Bombing/Explosion
31.326015,75.576183,5,Jalandhar,Assassination
30.210994,74.945474,5,Bhatinda,Assassination
27.599444,76.8625,9,Gujarpur,Armed Assault
30.682222,74.879722,4,Kot Sukhia,Armed Assault
30.898024,75.860077,4,Ludhiana,Bombing/Explosion
31.84,74.76,5,Ajnala,Assassination
30.210994,74.945474,5,Bhatinda,Armed Assault
31.168426,75.593892,6,Dhaliwal,Assassination
30.245796,75.842072,1,Sangrur District,Assassination
31.326015,75.576183,1,Jalandhar district,Assassination
31.326015,75.576183,4,Jalandhar,Assassination
30.210994,74.945474,1,Bhatinda District,Assassination
31.168901,74.942797,2,Harike,Armed Assault
31.633078,74.878288,21,Amritsar,Bombing/Explosion
32.040763,75.401886,5,Gurdaspur,Bombing/Explosion
28.585836,77.153336,0,New Delhi,Bombing/Explosion
28.585836,77.153336,0,New Delhi,Bombing/Explosion
30.776638,74.882875,2,Mudki,Armed Assault
28.928774,77.091281,0,Sonepat,Bombing/Explosion
31.534899,75.910571,1,Hoshiapur,Assassination
31.687309,75.147241,0,Mattewal,Assassination
29.058776,76.085601,0,Unknown,Armed Assault
27.046316,88.271156,3,Darjeeling,Bombing/Explosion
31.262015,75.974876,1,Thinda,Bombing/Explosion
22.986757,87.854976,0,Unknown,Bombing/Explosion
30.81646,75.171709,0,Moga,Bombing/Explosion
31.423596,75.099075,2,Khadur Sahib,Assassination
31.958504,75.323245,2,Dhariwal,Assassination
31.22402,75.770801,1,Phagwara,Assassination
,,1,Gaginangal,Assassination
31.721192,75.435929,2,Cheema Khuddi,Assassination
31.633078,74.878288,2,Amritsar,Armed Assault
26.998043,88.167358,0,Sukhia Pokhri,Bombing/Explosion
29.969512,76.878282,14,Kurukshetra,Bombing/Explosion
30.34,76.38,1,Patiala district,Assassination
30.733315,76.779418,3,Chandigarh,Armed Assault
28.585836,77.153336,3,New Delhi,Bombing/Explosion
29.980676,76.584475,6,Pehowa,Armed Assault
31.633078,74.878288,14,Amritsar,Bombing/Explosion
31.989502,75.045052,1,Guman,Assassination
30.371001,75.799643,4,Rajo Majra,Assassination
31.311023,75.634982,1,Rama Mandi,Assassination
25.978667,81.094091,1,Kotla,Assassination
19.75148,75.713888,1,Unknown,Armed Assault
30.898024,75.860077,2,Ludhiana,Assassination
31.633078,74.878288,2,Amritsar,Armed Assault
26.882837,88.279816,5,Kurseong,Armed Assault
31.648404,75.505832,2,Balla,Assassination
26.444619,91.441053,1,Nalbari,Assassination
,,0,Saint Mery Basti,Armed Assault
26.329008,91.005433,7,Barpeta,Bombing/Explosion
27.046316,88.271156,2,Darjeeling,Assassination
27.046316,88.271156,3,Darjeeling,Assassination
31.228333,74.734444,2,Gharyala,Armed Assault
26.882837,88.279816,4,Kurseong,Armed Assault
27.046316,88.271156,0,Darjeeling,Bombing/Explosion
30.966064,76.523162,0,Rupnagar,Hostage Taking (Kidnapping)
31.936944,75.205,1,Virk,Assassination
30.381669,74.552979,1,Sotha,Armed Assault
30.649699,76.853357,1,Kishanpura,Assassination
19.455924,73.329604,3,Shahpur,Assassination
,,4,Navawarian,Assassination
27.046316,88.271156,1,Darjeeling,Assassination
24.663717,93.906269,3,Unknown,Armed Assault
31.633078,74.878288,1,Amritsar,Assassination
25.591228,85.140158,3,Mithapur,Assassination
26.346371,92.684043,0,Nagaon,Bombing/Explosion
26.346371,92.684043,0,Nagaon,Unknown
25.062253,79.439662,0,Nowgong,Bombing/Explosion
23.628333,85.521111,1,Ramgarh,Assassination
22.415447,69.010497,4,Mithapur,Assassination
31.501238,75.089416,2,Takhtu Chak,Assassination
31.678975,75.638266,1,Urmar Tanda,Armed Assault
27.067992,88.47127,0,Kalimpong,Bombing/Explosion
30.378179,76.776697,2,Ambala,Armed Assault
30.79503,75.476073,4,Jagraon,Assassination
24.8699,94.050809,1,Lamlai,Armed Assault
30.617164,75.483022,1,Pherurain,Armed Assault
30.733315,76.779418,4,Chandigarh,Armed Assault
17.966828,77.235985,0,Maroor,Bombing/Explosion
,,2,Rurthakalam,Armed Assault
26.524343,88.719706,1,Jalpaiguri District,Assassination
31.448943,74.925262,1,Tarn Taran,Armed Assault
27.067992,88.47127,0,Kalimpong,Armed Assault
20.582854,81.074595,1,Dalli Rajhara,Assassination
30.898024,75.860077,2,Ludhiana,Assassination
20.946702,72.952035,7,Navsari,Assassination
,,6,Dhaini Basa Singh,Armed Assault
31.568162,75.277801,3,Thathian,Assassination
34.08374,74.789902,0,Srinagar,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
,,1,Bhuli Karimpur,Assassination
30.464581,77.640726,1,Amarkot,Assassination
33.275,74.474167,3,Pundal,Assassination
25.062253,79.439662,0,Nowgong,Bombing/Explosion
27.489464,95.360144,1,Tinsukia,Assassination
31.378494,74.89772,1,Sarhali Khurd,Assassination
33.466667,74.963611,3,Nikke,Assassination
25.92,82.2,0,Patti,Armed Assault
30.898024,75.860077,3,Ludhiana,Assassination
23.520444,87.311923,1,Durgapur,Assassination
30.898024,75.860077,0,Ludhiana,Bombing/Explosion
32.994347,74.466118,2,Mallah,Armed Assault
24.798346,93.94043,0,Imphal,Bombing/Explosion
30.657625,77.056446,3,Panchkula,Bombing/Explosion
32.087778,76.782222,0,Malotha,Armed Assault
22.124002,84.043175,0,Sundargarh,Armed Assault
,,1,Maruwai,Armed Assault
26.338056,76.151944,1,Bapui,Assassination
30.10108,77.857453,1,Gokulwala,Assassination
,,1,Pandorigolan,Assassination
,,3,Billowan,Armed Assault
30.829115,75.63972,1,Pandori,Armed Assault
31.8186,75.2028,4,Batala,Assassination
31.5325,75.093889,3,Timmowal,Assassination
,,8,Rutian,Assassination
20.249444,75.793333,1,Masanpur,Assassination
31.448943,74.925262,1,Tarn Taran,Assassination
29.256941,76.694687,1,Matand,Assassination
30.898024,75.860077,3,Ludhiana,Assassination
31.84,74.76,1,Ajnala,Bombing/Explosion
31.633979,74.872264,1,Amritsar District,Bombing/Explosion
31.633979,74.872264,4,Amritsar district,Armed Assault
,,0,Boo,Assassination
22.8725,78.107222,5,Dehri Kalan,Armed Assault
32.040763,75.401886,2,Gurdaspur District,Assassination
,,2,Rooerwal,Bombing/Explosion
31.633979,74.872264,2,Amritsar District,Bombing/Explosion
32.040763,75.401886,2,gurdaspur district,Armed Assault
31.819031,75.376582,1,Qadian,Assassination
32.040763,75.401886,3,Gurdaspur district,Armed Assault
33.822873,74.853637,0,Rajpora,Bombing/Explosion
32.040763,75.401886,0,Gurdaspur,Bombing/Explosion
23.485726,75.654487,1,Mehadpur,Assassination
25.92,82.2,0,Patti,Bombing/Explosion
,,1,Kathley,Assassination
31.534899,75.910571,1,Hoshiapur district,Armed Assault
30.733315,76.779418,1,Chandigarh,Bombing/Explosion
31.406118,74.911378,12,Rure Asal,Armed Assault
24.415161,72.310393,2,Atal,Assassination
28.690073,77.213982,0,Delhi,Bombing/Explosion
28.690073,77.213982,0,Delhi,Bombing/Explosion
28.585836,77.153336,1,New Delhi,Bombing/Explosion
28.585836,77.153336,0,New Delhi,Bombing/Explosion
31.460278,75.112222,4,Nathuchak,Armed Assault
28.585836,77.153336,0,New Delhi,Bombing/Explosion
30.615964,76.381092,0,Sirhind,Armed Assault
30.954424,74.612085,1,Firozpur district,Armed Assault
30.733315,76.779418,0,Chandigarh,Assassination
31.633078,74.878288,1,Amritsar,Armed Assault
28.585836,77.153336,1,New Delhi,Assassination
27.261059,80.201454,4,Punniya,Assassination
31.007887,76.214596,1,Dulewal,Assassination
30.916931,74.819276,7,Karmuwal,Armed Assault
30.450829,74.882875,2,Jaito,Assassination
30.898024,75.860077,5,Ludhiana,Armed Assault
30.707222,75.301389,1,Badhni Khurd,Assassination
31.678975,75.638266,12,Urmar Tanda,Armed Assault
34.08374,74.789902,0,Srinagar,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
34.08374,74.789902,1,Srinagar,Armed Assault
34.08374,74.789902,0,Srinagar,Armed Assault
34.08374,74.789902,0,Srinagar,Armed Assault
32.264338,75.642112,7,Pathankot,Bombing/Explosion
32.726602,74.857026,14,Jammu,Bombing/Explosion
31.8186,75.2028,17,Batala,Bombing/Explosion
31.859479,75.099103,10,Gujarpura,Armed Assault
31.633078,74.878288,10,Amritsar,Armed Assault
32.264338,75.642112,0,Pathankot,Bombing/Explosion
30.898024,75.860077,16,Ludhiana,Armed Assault
30.733315,76.779418,1,Chandigarh,Assassination
30.898024,75.860077,2,Ludhiana,Armed Assault
31.020547,75.219219,5,Jhugian,Armed Assault
32.27071,75.53544,9,Sunder Chak,Armed Assault
24.44136,74.26855,4,Kamalawala,Assassination
29.803673,76.394114,19,Kaithal,Armed Assault
26.940008,94.731633,3,Sunhpora Gohain,Bombing/Explosion
30.898024,75.860077,2,Ludhiana,Assassination
31.510838,74.693467,0,Sarai Amanat Khan,Bombing/Explosion
30.672393,74.755048,1,Faridkot District,Assassination
30.966064,76.523162,1,Rupnagar district,Assassination
,,1,Chitamla,Assassination
30.397065,76.057322,4,Sakohan,Armed Assault
31.687275,75.480149,0,Sri Hargobindpur,Armed Assault
29.983611,75.082778,2,Talwandi Sabo,Armed Assault
31.633078,74.878288,7,Amritsar,Hostage Taking (Kidnapping)
31.107153,74.976402,0,Makhu,Hostage Taking (Kidnapping)
25.558001,85.584363,3,Rasalpura,Assassination
31.633078,74.878288,4,Amritsar,Bombing/Explosion
31.633078,74.878288,2,Amritsar,Bombing/Explosion
30.898024,75.860077,1,Ludhiana,Assassination
31.8186,75.2028,1,Batala,Assassination
24.867222,84.143611,5,Mali Bigha,Assassination
30.954424,74.612085,6,Firozpur,Assassination
25.216667,84.983333,16,Jahanabad district,Armed Assault
27.056736,76.214425,1,Shekhawala,Assassination
29.933673,78.179867,3,Haridwar,Bombing/Explosion
,,3,Ghawanda devi,Bombing/Explosion
30.898024,75.860077,0,Ludhiana,Bombing/Explosion
30.898024,75.860077,0,Ludhiana,Bombing/Explosion
30.860768,75.744748,10,Baddowal,Armed Assault
31.510838,74.693467,4,Sarai Amanat Khan,Armed Assault
31.633078,74.878288,4,Amritsar,Assassination
24.37938,73.338447,3,Atwal,Assassination
,,4,Pujiawali,Assassination
31.8186,75.2028,4,Batala,Armed Assault
31.724677,75.032208,0,Kathu Nangal,Bombing/Explosion
13.258753,74.774668,0,Shankerpura,Bombing/Explosion
31.597372,74.838428,1,Fatahpur,Armed Assault
30.898024,75.860077,0,Ludhiana,Bombing/Explosion
24.313889,80.9775,3,Amarpatan,Assassination
30.34,76.38,4,Patiala district,Assassination
31.770833,74.888333,3,Santu Nangal,Assassination
30.210994,74.945475,0,Bathinda,Assassination
30.966064,76.523162,1,Rupnagar,Assassination
31.147131,75.341218,0,Unknown,Bombing/Explosion
31.534899,75.910571,1,Hoshiapur district,Assassination
31.633078,74.878288,0,Amritsar,Bombing/Explosion
31.260905,74.679536,6,Bhai Ladhu,Assassination
,,8,Rijatipet,Armed Assault
19.67,78.53,7,Adilabad District,Armed Assault
30.733315,76.779418,1,Chandigarh,Assassination
30.733315,76.779418,2,Chandigarh,Assassination
30.954424,74.612085,5,Firozpur district,Armed Assault
31.132277,75.845406,1,Johal,Assassination
16.191944,76.820556,1,Hira,Assassination
34.08374,74.789902,0,Srinagar,Bombing/Explosion
17.116011,74.988089,12,Dhalgaon,Bombing/Explosion
24.798346,93.94043,5,Imphal,Armed Assault
29.060833,79.982778,1,Senapani,Assassination
29.060833,79.982778,0,Senapani,Hostage Taking (Kidnapping)
